rnd-6_family-643#Unknown rnd-6_family-643#Unknown 0 0 0 0 0 0 0 0 0
rnd-6_family-945#Unknown rnd-6_family-945#Unknown 26 2 14 6 28 58 14 9 157
rnd-6_family-398#Unknown rnd-6_family-398#Unknown 0 0 0 0 0 0 0 0 0
rnd-6_family-864#LTR/Pao rnd-6_family-864#LTR/Pao 0 0 0 0 0 0 0 0 0
rnd-6_family-942#LTR/Pao rnd-6_family-942#LTR/Pao 40 30 18 12 76 84 8 2 270
rnd-6_family-213#Unknown rnd-6_family-213#Unknown 0 0 2 2 0 2 0 0 6
rnd-6_family-175#Unknown rnd-6_family-175#Unknown 0 0 0 0 0 0 0 0 0
rnd-6_family-993#Unknown rnd-6_family-993#Unknown 2 0 6 0 14 14 37 15 88
rnd-6_family-107#Unknown rnd-6_family-107#Unknown 2 0 6 2 10 10 2 3 35
rnd-6_family-717#LINE/RTE-BovB rnd-6_family-717#LINE/RTE-BovB 78 22 40 44 248 236 52 36 756
rnd-6_family-1045#Unknown rnd-6_family-1045#Unknown 0 0 0 0 0 0 0 0 0
rnd-6_family-590#Unknown rnd-6_family-590#Unknown 3937 2102 2053 2311 9944 9768 29584 15950 75649
rnd-6_family-1058#LTR/DIRS rnd-6_family-1058#LTR/DIRS 51 18 48 30 141 167 80 34 569
rnd-6_family-411#Unknown rnd-6_family-411#Unknown 0 0 2 2 0 2 0 0 6
rnd-6_family-332#Unknown rnd-6_family-332#Unknown 107 46 55 41 326 322 274 118 1289
rnd-6_family-511#LINE/Penelope rnd-6_family-511#LINE/Penelope 0 2 0 0 2 6 4 0 14
rnd-6_family-1136#Unknown rnd-6_family-1136#Unknown 54 42 32 44 63 64 10 10 319
rnd-6_family-55#LTR/Gypsy rnd-6_family-55#LTR/Gypsy 0 0 4 2 0 2 0 0 8
rnd-6_family-249#Unknown rnd-6_family-249#Unknown 2 2 0 2 0 0 0 0 6
rnd-6_family-1259#LINE/CR1 rnd-6_family-1259#LINE/CR1 0 0 0 0 0 0 0 0 0
rnd-6_family-523#Unknown rnd-6_family-523#Unknown 0 2 0 0 7 4 2 0 15
rnd-6_family-167#Unknown rnd-6_family-167#Unknown 0 0 0 0 2 0 0 0 2
rnd-6_family-3004#Unknown rnd-6_family-3004#Unknown 0 0 0 0 0 0 0 0 0
rnd-6_family-1440#Unknown rnd-6_family-1440#Unknown 0 2 2 0 4 8 0 4 20
rnd-6_family-588#LTR/Pao rnd-6_family-588#LTR/Pao 1310 473 555 1051 1925 2027 740 460 8541
rnd-6_family-244#LINE/CR1 rnd-6_family-244#LINE/CR1 0 0 0 0 0 0 0 0 0
rnd-6_family-572#Unknown rnd-6_family-572#Unknown 0 0 0 0 2 0 0 0 2
rnd-6_family-1094#Unknown rnd-6_family-1094#Unknown 14 18 4 4 22 14 8 4 88
rnd-6_family-233#DNA/TcMar-Tc2 rnd-6_family-233#DNA/TcMar-Tc2 10 4 8 2 13 14 0 0 51
rnd-6_family-19#Unknown rnd-6_family-19#Unknown 189 107 87 86 472 365 348 210 1864
rnd-6_family-847#Unknown rnd-6_family-847#Unknown 2 0 4 0 8 10 12 14 50
rnd-6_family-330#Unknown rnd-6_family-330#Unknown 0 0 0 0 2 0 0 0 2
rnd-6_family-1451#LTR/Gypsy rnd-6_family-1451#LTR/Gypsy 0 0 0 0 0 0 0 0 0
rnd-6_family-321#LINE/CR1 rnd-6_family-321#LINE/CR1 0 0 0 0 4 0 0 0 4
rnd-6_family-82#LINE/CR1 rnd-6_family-82#LINE/CR1 2 0 4 2 12 6 4 0 30
rnd-6_family-320#Unknown rnd-6_family-320#Unknown 0 0 0 0 0 2 0 0 2
rnd-6_family-768#LINE/I-Jockey rnd-6_family-768#LINE/I-Jockey 483 240 545 599 1664 1575 1998 1368 8472
rnd-6_family-1018#Unknown rnd-6_family-1018#Unknown 0 0 0 0 0 2 4 0 6
rnd-6_family-474#LINE/I rnd-6_family-474#LINE/I 0 2 0 0 2 4 0 2 10
rnd-6_family-629#LINE/CR1 rnd-6_family-629#LINE/CR1 91 38 45 46 343 346 316 224 1449
rnd-6_family-106#Unknown rnd-6_family-106#Unknown 146 32 54 42 104 118 58 31 585
rnd-6_family-736#LTR/Gypsy rnd-6_family-736#LTR/Gypsy 24 42 14 8 34 44 2 6 174
rnd-6_family-28#Unknown rnd-6_family-28#Unknown 0 0 0 0 0 0 2 0 2
rnd-6_family-578#DNA/CMC-EnSpm rnd-6_family-578#DNA/CMC-EnSpm 0 4 0 0 2 0 0 0 6
rnd-6_family-589#DNA/CMC-EnSpm rnd-6_family-589#DNA/CMC-EnSpm 585 144 186 300 1959 2104 831 534 6643
rnd-6_family-2447#Unknown rnd-6_family-2447#Unknown 82 32 100 120 190 215 972 500 2211
rnd-6_family-1334#LTR/Pao rnd-6_family-1334#LTR/Pao 850 394 368 258 1596 1580 354 172 5572
rnd-6_family-908#Unknown rnd-6_family-908#Unknown 2 12 16 4 6 6 2 0 48
rnd-6_family-428#Unknown rnd-6_family-428#Unknown 156 97 133 89 502 468 424 246 2115
rnd-6_family-1029#Unknown rnd-6_family-1029#Unknown 35 66 28 6 26 32 32 38 263
rnd-6_family-309#Unknown rnd-6_family-309#Unknown 0 0 0 0 0 0 0 0 0
rnd-6_family-41#Unknown rnd-6_family-41#Unknown 791 1147 552 591 2793 2780 6134 3551 18339
rnd-6_family-476#LTR/Gypsy rnd-6_family-476#LTR/Gypsy 149 50 142 92 378 442 261 156 1670
rnd-6_family-343#Unknown rnd-6_family-343#Unknown 0 2 0 0 2 0 22 12 38
rnd-6_family-1471#LTR/Gypsy rnd-6_family-1471#LTR/Gypsy 22 10 16 12 36 42 10 12 160
rnd-6_family-615#Unknown rnd-6_family-615#Unknown 0 0 0 0 0 0 0 0 0
rnd-6_family-21#Unknown rnd-6_family-21#Unknown 323 376 4495 2062 305 280 164 174 8179
rnd-6_family-164#LINE/CR1 rnd-6_family-164#LINE/CR1 0 0 0 0 0 0 0 0 0
rnd-6_family-673#Unknown rnd-6_family-673#Unknown 476 115 0 2 5121 5152 74 100 11040
rnd-6_family-33#LTR/Pao rnd-6_family-33#LTR/Pao 0 0 0 0 0 0 0 0 0
rnd-6_family-1725#Unknown rnd-6_family-1725#Unknown 72 158 26 26 130 155 84 86 737
rnd-6_family-1655#LTR/Gypsy rnd-6_family-1655#LTR/Gypsy 0 0 2 2 4 8 10 14 40
rnd-6_family-340#Unknown rnd-6_family-340#Unknown 0 0 0 0 3 2 2 2 9
rnd-6_family-108#Unknown rnd-6_family-108#Unknown 0 0 0 2 0 2 0 0 4
rnd-6_family-3029#Unknown rnd-6_family-3029#Unknown 14 0 0 2 26 22 2 0 66
rnd-6_family-1324#LTR/Pao rnd-6_family-1324#LTR/Pao 402 219 277 172 1119 1125 599 335 4248
rnd-6_family-351#LINE/CR1 rnd-6_family-351#LINE/CR1 30 24 28 36 176 142 92 50 578
rnd-6_family-1888#Unknown rnd-6_family-1888#Unknown 0 0 0 0 4 0 0 0 4
rnd-6_family-662#LINE/Penelope rnd-6_family-662#LINE/Penelope 20 20 24 10 64 91 64 22 315
rnd-6_family-16#SINE? rnd-6_family-16#SINE? 20 5 6 11 56 35 60 33 226
rnd-6_family-400#LINE/Penelope rnd-6_family-400#LINE/Penelope 6 0 5 14 25 48 9 6 113
rnd-6_family-1752#Unknown rnd-6_family-1752#Unknown 2 0 2 0 9 6 0 0 19
rnd-6_family-875#Unknown rnd-6_family-875#Unknown 6 0 8 0 21 6 10 0 51
rnd-6_family-350#Unknown rnd-6_family-350#Unknown 0 0 0 0 0 0 0 0 0
rnd-6_family-264#Unknown rnd-6_family-264#Unknown 0 0 0 0 0 0 0 0 0
rnd-6_family-580#Unknown rnd-6_family-580#Unknown 0 0 0 0 0 0 0 0 0
rnd-6_family-1975#Unknown rnd-6_family-1975#Unknown 43 28 28 17 70 91 162 109 548
rnd-6_family-538#Unknown rnd-6_family-538#Unknown 20 38 30 20 81 107 279 122 697
rnd-6_family-56#Unknown rnd-6_family-56#Unknown 4 0 0 4 25 21 30 35 119
rnd-6_family-186#DNA/TcMar-Tc1 rnd-6_family-186#DNA/TcMar-Tc1 0 0 0 4 0 8 6 8 26
rnd-6_family-247#Unknown rnd-6_family-247#Unknown 332 242 65 40 130 137 8 6 960
rnd-6_family-470#LTR/Pao rnd-6_family-470#LTR/Pao 0 2 0 0 2 0 0 0 4
rnd-6_family-1332#Unknown rnd-6_family-1332#Unknown 32 18 2 12 10 14 56 44 188
rnd-6_family-220#Unknown rnd-6_family-220#Unknown 30 12 34 20 114 120 194 62 586
rnd-6_family-801#Unknown rnd-6_family-801#Unknown 0 2 0 0 0 4 0 0 6
rnd-6_family-189#Unknown rnd-6_family-189#Unknown 10 2 2 2 2 4 2 0 24
rnd-6_family-1275#Unknown rnd-6_family-1275#Unknown 0 2 0 2 12 32 12 14 74
rnd-6_family-1706#Unknown rnd-6_family-1706#Unknown 26 24 30 42 52 34 44 32 284
rnd-6_family-2568#Unknown rnd-6_family-2568#Unknown 0 0 0 0 0 0 0 0 0
rnd-6_family-273#LTR/Pao rnd-6_family-273#LTR/Pao 0 0 0 0 0 0 0 0 0
rnd-6_family-1878#Unknown rnd-6_family-1878#Unknown 0 0 0 0 0 0 0 0 0
rnd-6_family-367#LINE/RTE-BovB rnd-6_family-367#LINE/RTE-BovB 61 29 55 35 163 169 149 64 725
rnd-6_family-1127#Unknown rnd-6_family-1127#Unknown 0 2 6 8 12 10 10 2 50
rnd-6_family-65#LTR/Gypsy rnd-6_family-65#LTR/Gypsy 0 0 0 0 0 0 0 0 0
rnd-6_family-278#LINE/L2 rnd-6_family-278#LINE/L2 8 8 14 8 34 38 28 6 144
rnd-6_family-191#LTR/Gypsy rnd-6_family-191#LTR/Gypsy 14 12 4 8 30 26 18 10 122
rnd-6_family-47#Unknown rnd-6_family-47#Unknown 7 4 6 10 10 12 14 6 69
rnd-6_family-999#Unknown rnd-6_family-999#Unknown 4 0 2 0 0 2 4 0 12
rnd-6_family-635#LINE/Penelope rnd-6_family-635#LINE/Penelope 10 3 9 9 69 69 24 15 208
rnd-6_family-2609#Unknown rnd-6_family-2609#Unknown 0 0 0 0 0 0 0 0 0
rnd-6_family-3053#LTR/Gypsy rnd-6_family-3053#LTR/Gypsy 20 8 0 0 22 8 4 0 62
rnd-6_family-755#Unknown rnd-6_family-755#Unknown 50 23 35 28 227 244 83 47 737
rnd-6_family-1565#Unknown rnd-6_family-1565#Unknown 0 0 0 0 0 0 0 0 0
rnd-6_family-67#Unknown rnd-6_family-67#Unknown 0 0 0 2 0 0 0 0 2
rnd-6_family-1640#Unknown rnd-6_family-1640#Unknown 0 0 0 0 0 0 0 0 0
rnd-6_family-1047#Unknown rnd-6_family-1047#Unknown 0 0 0 0 2 0 0 0 2
rnd-6_family-86#Unknown rnd-6_family-86#Unknown 0 0 0 0 0 0 0 0 0
rnd-6_family-564#Unknown rnd-6_family-564#Unknown 26 12 13 9 87 98 84 51 380
rnd-6_family-308#Unknown rnd-6_family-308#Unknown 8 4 4 4 40 18 40 26 144
rnd-6_family-1389#Unknown rnd-6_family-1389#Unknown 0 0 0 0 0 0 0 0 0
rnd-6_family-235#Unknown rnd-6_family-235#Unknown 12 0 6 4 8 8 30 14 82
rnd-6_family-822#Unknown rnd-6_family-822#Unknown 24 4 12 25 63 81 138 50 397
rnd-6_family-1369#Unknown rnd-6_family-1369#Unknown 3 1 4 5 18 18 11 4 64
rnd-6_family-377#LINE/CR1 rnd-6_family-377#LINE/CR1 1104 289 746 1159 3074 3155 744 233 10504
rnd-6_family-231#LTR/Gypsy rnd-6_family-231#LTR/Gypsy 24 10 30 6 36 38 8 8 160
rnd-6_family-2368#Unknown rnd-6_family-2368#Unknown 96 136 0 2 80 91 34 26 465
rnd-6_family-1013#Unknown rnd-6_family-1013#Unknown 0 0 0 0 0 0 0 0 0
rnd-6_family-8#Unknown rnd-6_family-8#Unknown 2 2 0 0 0 0 0 0 4
rnd-6_family-1210#LTR/Pao rnd-6_family-1210#LTR/Pao 0 0 0 0 0 0 0 0 0
rnd-6_family-297#Unknown rnd-6_family-297#Unknown 0 0 0 0 0 0 0 0 0
rnd-6_family-583#DNA/TcMar-Tigger rnd-6_family-583#DNA/TcMar-Tigger 0 0 0 4 2 4 6 16 32
rnd-6_family-261#Unknown rnd-6_family-261#Unknown 50 43 22 23 104 84 26 18 370
rnd-6_family-172#Unknown rnd-6_family-172#Unknown 0 2 0 0 0 0 0 0 2
rnd-6_family-3101#Satellite rnd-6_family-3101#Satellite 22 22 66 126 8 10 98 380 732
rnd-6_family-360#Unknown rnd-6_family-360#Unknown 2 0 2 2 14 18 34 14 86
rnd-6_family-1262#Unknown rnd-6_family-1262#Unknown 26 10 10 8 20 31 8 0 113
rnd-6_family-388#Unknown rnd-6_family-388#Unknown 888 561 647 397 1783 1774 2467 1838 10355
rnd-6_family-2254#Unknown rnd-6_family-2254#Unknown 0 0 0 0 0 6 4 0 10
rnd-6_family-339#Unknown rnd-6_family-339#Unknown 7 2 2 6 20 28 4 4 73
rnd-6_family-155#LTR/Pao rnd-6_family-155#LTR/Pao 50 22 26 42 46 48 20 0 254
rnd-6_family-2673#LTR/Gypsy rnd-6_family-2673#LTR/Gypsy 774 734 40 32 390 437 100 56 2563
rnd-6_family-675#Unknown rnd-6_family-675#Unknown 4 0 0 2 0 2 0 0 8
rnd-6_family-640#LINE/L2 rnd-6_family-640#LINE/L2 0 4 0 0 0 0 2 0 6
rnd-6_family-607#LTR/Gypsy rnd-6_family-607#LTR/Gypsy 10 10 0 6 6 12 4 2 50
rnd-6_family-1751#Unknown rnd-6_family-1751#Unknown 0 0 0 0 0 0 0 0 0
rnd-6_family-2349#Unknown rnd-6_family-2349#Unknown 0 0 0 0 0 0 0 0 0
rnd-6_family-1216#Unknown rnd-6_family-1216#Unknown 0 4 0 4 2 2 4 4 20
rnd-6_family-565#LINE/CR1 rnd-6_family-565#LINE/CR1 0 0 0 0 0 0 3 0 3
rnd-6_family-2216#Unknown rnd-6_family-2216#Unknown 251 252 340 198 233 231 117 62 1684
rnd-6_family-73#Unknown rnd-6_family-73#Unknown 0 0 0 0 0 0 0 0 0
rnd-6_family-510#Unknown rnd-6_family-510#Unknown 2 0 0 2 6 10 2 0 22
rnd-6_family-1883#Unknown rnd-6_family-1883#Unknown 0 0 0 0 0 0 0 0 0
rnd-6_family-326#Satellite rnd-6_family-326#Satellite 0 0 0 0 3 3 2 0 8
rnd-6_family-571#Unknown rnd-6_family-571#Unknown 0 0 0 0 0 0 0 0 0
rnd-6_family-2113#LINE/RTE-BovB rnd-6_family-2113#LINE/RTE-BovB 208 123 265 215 976 1037 581 280 3685
rnd-6_family-382#LTR/Pao rnd-6_family-382#LTR/Pao 0 0 2 0 0 2 0 2 6
rnd-6_family-678#Unknown rnd-6_family-678#Unknown 0 0 0 0 0 0 0 0 0
rnd-6_family-2470#Unknown rnd-6_family-2470#Unknown 0 0 0 0 0 0 0 0 0
rnd-6_family-940#LTR/Pao rnd-6_family-940#LTR/Pao 71 6 18 34 106 95 0 0 330
rnd-6_family-829#DNA/CMC-EnSpm rnd-6_family-829#DNA/CMC-EnSpm 0 2 0 0 0 0 0 0 2
rnd-6_family-2375#Unknown rnd-6_family-2375#Unknown 0 0 0 0 0 0 0 0 0
rnd-6_family-1469#LINE/CR1 rnd-6_family-1469#LINE/CR1 0 0 0 0 0 0 0 0 0
rnd-6_family-1457#LTR/Pao rnd-6_family-1457#LTR/Pao 0 0 0 0 10 4 0 0 14
rnd-6_family-1394#LINE/Penelope rnd-6_family-1394#LINE/Penelope 8 2 10 38 6 4 86 28 182
rnd-6_family-52#LINE/Penelope rnd-6_family-52#LINE/Penelope 0 0 0 0 0 0 0 0 0
rnd-6_family-2964#LTR/Gypsy rnd-6_family-2964#LTR/Gypsy 438 459 174 204 656 735 1624 809 5099
rnd-6_family-637#LINE/Penelope rnd-6_family-637#LINE/Penelope 1018 1071 514 377 2185 2128 2199 1184 10676
rnd-6_family-2789#Unknown rnd-6_family-2789#Unknown 0 0 6 0 4 0 2 0 12
