"","data.met2","data.ad1","data.met1","data.juv1","data.ad2","data.egg2","data.juv2","data.egg1"
"rnd-1_family-525#Unknown",1563.16464548977,680.564388248987,995.981914009564,512.831646820835,432.82273852876,345.623637797539,516.735680187736,384.241780632949
"rnd-1_family-526#Unknown",473.105067657361,104.730582127629,218.764212093194,147.356846137649,78.7844452960504,73.7337288234533,183.936751225114,186.721821045405
"rnd-1_family-527#LINE/CR1",10.827507525489,27.0720970040949,11.6901763681841,24.2927585562039,14.0808022075173,22.6883746705832,22.8375570398075,18.4262587227848
"rnd-1_family-528#Unknown",922.462496058603,578.438867434104,1056.47011460527,633.877013227208,855.976716764979,288.863518255642,716.443707320034,354.332703763097
"rnd-1_family-529#Unknown",1060.08982645472,3061.26257214973,853.998292674142,1118.7314493198,6862.34340894745,32720.7601648841,943.027636702003,91572.617712
"rnd-1_family-52#LINE/L2",11.2968279894738,37.0093756045201,15.1930722870661,32.4762018328544,19.7639297458043,12.7758248789256,30.7152393854563,11.2958567914652
"rnd-1_family-530#LINE/RTE-BovB",16.4276757952438,127.11465218317,20.6588258587745,67.994802786179,0,40.7627276475641,72.0609473607381,32.4693962227163
"rnd-1_family-531#LINE/CR1",0,4.64821557269067,3.87252938227293,29.0611293353365,11.0352394162943,0,23.0377683734148,4.31343703751454
"rnd-1_family-532#LTR/Gypsy",2.76513459606804,15.5431481364852,5.56893977695386,3.75654721993351,12.3763856264483,10.530907453346,5.47284296120035,4.49763257203421
"rnd-1_family-533#LTR/Gypsy",11.4578303507976,9.81640024706738,12.9400110999177,37.6858455935625,0,18.7998221258363,32.2640345925095,12.0674496299653
"rnd-1_family-534#LINE/CR1",58.4277713159076,53.1808698534741,80.6946045047565,56.5931940416531,16.4885916205545,34.1753430033699,46.6800249620219,56.5558603284036
"rnd-1_family-535#LINE/RTE-BovB",74.4116422852137,105.768667980541,87.5740862805716,177.528201830926,72.7498607646714,236.53703585694,190.309677618827,137.866820224382
"rnd-1_family-536#Unknown",1110.26127735905,43.5858665865218,741.006359115747,84.2020500830456,20.8737908894883,360.165081136619,98.259640372394,346.29560598283
"rnd-1_family-537#Unknown",573.161775337994,745.009183518385,676.9434065537,582.270621010569,866.007692856145,531.37197417352,619.025911823976,958.674059031488
"rnd-1_family-538#LINE/Penelope",338.355569854193,268.178113051396,466.953498988122,339.104980198523,226.291944353428,277.367014454354,345.549755732097,492.068528355081
"rnd-1_family-539#Unknown",1.88831981059955,19.4115293084944,7.53541887337773,6.91640694159921,23.4327624024561,2.43949033240099,5.6335168138536,20.9448945278753
"rnd-1_family-53#Unknown",365.826306833229,130.097656792309,378.807797001773,277.915822569734,156.787913751428,119.306294617671,274.37454447564,107.777732331975
"rnd-1_family-540#LINE/CR1",8.19516806552794,169.319014332592,11.1590350365464,51.0392686151402,253.152782037213,65.6701950039035,41.5878764318044,30.6209050830294
"rnd-1_family-541#Unknown",4.70004255035833,19.9594935454765,4.42938936197672,105.541504616929,19.8591454801347,13.8546663192955,95.1234511457215,8.49166145521375
"rnd-1_family-542#LTR/Gypsy",21.0986697746421,52.8208260739288,27.2261970742633,54.2219993394225,28.873245770369,61.1814409317553,41.3390261911728,18.2481003889404
"rnd-1_family-543#Unknown",1797.02942998573,1364.88413610123,1904.86937049086,1152.15231882036,1389.06397990432,912.584265639353,1441.40333107273,1618.23294802547
"rnd-1_family-544#Unknown",61.5676730311718,69.9011626425488,25.5885787303744,55.1159829527429,23.1259521647909,59.9832305911327,71.8481725933146,59.438222717374
"rnd-1_family-545#Unknown",342.017507472855,444.319067805319,379.106118775291,254.275082148774,794.932282436933,126.334560791686,307.11446195602,78.2404594057682
"rnd-1_family-546#LINE/CR1",31.4885738385712,42.5971163084506,41.1918052789326,20.9514276514266,45.6904531124672,31.4039209514992,26.1377341849561,42.4283646510213
"rnd-1_family-547#LINE/Penelope",16.7070980991324,31.7888756764644,27.7871619696771,4.0409363885414,0,44.7377794206095,0,0
"rnd-1_family-548#Unknown",825.024770035223,852.890542852841,564.159897694418,564.167284585484,1286.02700758825,1280.64451381215,551.009143642492,1279.63446089496
"rnd-1_family-549#Unknown",0,0,0,0,0,0,0,0
"rnd-1_family-54#Unknown",428.304790892615,302.326161318566,330.793718737543,387.829006376469,664.163139171585,184.672149425747,379.027824521196,224.745722651507
"rnd-1_family-550#Unknown",4.05874418387984,29.580758005726,14.9585812325004,28.4113746859616,80.5421567971812,58.7490115766481,13.9910760999195,91.943304793304
"rnd-1_family-551#Unknown",673.367045750212,811.864662758133,771.958954868581,688.403200141004,960.593702696101,936.224217468964,599.827708669104,717.290070004321
"rnd-1_family-552#LINE/CR1",0,6.82443872218134,0,9.35258921927914,5.35043005392765,6.0622220693998,7.75008065282353,2.59393267678516
"rnd-1_family-553#Unknown",32.2362982923813,64.3849384158385,80.3092143904493,85.3287745144478,50.2574616005264,49.2470721445696,113.416154570721,29.048763600001
"rnd-1_family-554#LINE/Rex-Babar",29.3346112009675,86.6604184452123,20.3037132011282,28.6895369617861,93.5531780467999,110.909667185174,21.815570663528,15.6330938678371
"rnd-1_family-555#LTR/Gypsy",13.7801323923846,69.1058486466434,31.9866052800143,139.391180860574,60.6013247901378,85.6816004550215,110.314428710144,78.7302895477933
"rnd-1_family-556#Unknown",126.133559813011,153.561861733129,170.253761208872,169.748237283328,100.090319533589,261.302725917553,162.914442604818,194.148387571073
"rnd-1_family-557#Unknown",0,0,0,0,0,0,0,0
"rnd-1_family-558#Unknown",1267.47792822436,1024.03088761807,1013.13551488188,731.556489733631,2360.00299887378,1001.07187603391,729.909553070064,1711.00710216369
"rnd-1_family-559#LINE/CR1",0,0,0,0,0,0,0,0
"rnd-1_family-55#DNA/hAT-Charlie",473.783124792064,303.068362681948,451.48575096334,257.70949335676,210.557586439198,229.087830933608,276.432855924106,198.998557976329
"rnd-1_family-560#LINE/CR1",38.4829668995983,25.6653993151444,194.198068983773,70.6327709835384,0,561.734284737757,82.2890756899653,285.179153116419
"rnd-1_family-561#LINE/CR1",13.5507874973926,21.9955617665215,15.9931647581746,8.99382890277748,18.2313726883433,14.6816959019685,8.46923280095038,11.7642224611536
"rnd-1_family-562#LTR/Gypsy",5.90472024195803,15.4027459782202,6.98858317504587,11.6879443884191,0,0,8.60022467552333,9.48027386147893
"rnd-1_family-563#LTR/Pao",0,4.6139749088488,0,1.94239663651286,0,10.0271306875027,1.60255553226604,11.4111955700433
"rnd-1_family-564#LTR/Gypsy",0,54.201563724516,0,81.5432732687581,0,117.815274545972,29.1691527081682,125.458142092885
"rnd-1_family-565#LTR/Gypsy",200.500670696228,1042.37527358342,164.924491754133,252.502540362088,752.695273781712,552.224856920758,243.000536275208,541.620405382384
"rnd-1_family-566#LINE/Penelope",26.6572949539397,13.2665647051288,32.1110653029357,16.6862639357179,2.28232246729417,14.5625822146773,18.992418675961,12.4927715733887
"rnd-1_family-567#LTR/Pao",779.005170975195,367.942629343832,969.07211940378,378.356168684858,896.82809483534,689.774432084236,380.057619293492,501.962512804957
"rnd-1_family-568#Unknown",652.999414179429,2379.74968326024,999.297346252005,1360.13644653925,2087.71060417852,1150.02766221519,1362.52735978762,1535.60102339021
"rnd-1_family-569#Unknown",158.81706363115,128.609139717672,180.404736290671,193.583469154526,164.359343125681,151.901686079073,179.601631596541,110.515976833595
"rnd-1_family-56#LINE/RTE-BovB",13513.7813689116,13083.7476369266,22085.1107913428,18269.8334734792,7295.3023796192,17111.1030676608,20268.1864100136,13052.2315624683
"rnd-1_family-570#DNA",19.5149061818024,50.1608683308646,14.2325582186302,15.9257930171798,75.9024571457594,102.378914597183,15.8280030297649,73.3198434774776
"rnd-1_family-571#Unknown",0,0,0,0,0,0,0,0
"rnd-1_family-572#LINE/CR1",9.93653676867498,12.4103586869465,7.7286852477928,25.9871424043375,6.81097384340402,27.8990875038698,25.5346400414616,8.92325435879507
"rnd-1_family-573#Unknown",1412.98219471378,521.627166588768,1093.51708867471,638.206027677191,578.300102513277,1562.15459976919,677.629067076257,1993.80634618394
"rnd-1_family-574#LINE/CR1-Zenon",214.421249900233,147.98623877985,226.068915005452,162.87508153125,117.114317945429,218.031569033965,164.015391057276,188.081353343971
"rnd-1_family-575#LTR/Gypsy",11.8464225647034,29.6296080887563,8.66358719665241,28.6118626402864,31.3322550026746,11.0267464875386,27.9521542277225,36.7516134429985
"rnd-1_family-576#Unknown",138.789166907453,935.909371005926,267.399381686451,422.781040781897,643.080075452942,1755.12248145964,395.393425159463,984.190225624811
"rnd-1_family-577#LINE",61.5760899345624,59.5298924354507,59.7172672302033,61.6573251920801,84.1286903166102,86.4704372098532,53.9182158485351,55.7715176943256
"rnd-1_family-578#LINE/RTE-BovB",272.6183426654,323.116876451376,253.468654963348,233.48181604219,226.620742815724,254.100820968131,337.599091908261,472.636222768681
"rnd-1_family-579#LTR/Gypsy",0,0,0,0,0,3.45512606174646,0,0
"rnd-1_family-57#Unknown",244.262587661961,175.076388200981,130.477241931632,98.4616787468726,211.501351331553,141.262650084616,73.7928897571609,88.0061637510797
"rnd-1_family-580#Unknown",353.432008513363,666.571925791886,702.923354178866,638.725621275343,1060.80823098015,1062.18914603974,673.692741394493,1491.32202687674
"rnd-1_family-581#LINE/CR1",29.5446255530988,67.6609482190239,47.4717589297514,70.2097154878782,26.1131917921861,48.0001376254947,60.3969559502494,22.7040127670395
"rnd-1_family-582#LINE/CR1",37.2050113520754,64.1647044760819,38.6822647459943,53.950316039514,57.1269910102818,56.2604707058247,60.6149450357727,48.1196553910997
"rnd-1_family-583#Unknown",1372.16781737074,568.952644751961,940.229960860059,480.177291556999,941.281031468507,325.347090824388,461.94322191364,469.58847540534
"rnd-1_family-584#LTR/Gypsy",546.92557079632,71.5493930456602,356.864401593329,73.0998478127344,59.522613352913,62.6127447856606,73.0653226572281,218.289132021938
"rnd-1_family-585#Unknown",0.459027945469102,14.9852192008757,1.80616843086656,7.86203188173415,21.545042627185,85.1192698124271,7.4363375978329,145.44136887023
"rnd-1_family-586#Unknown",645.072627165644,1341.31601878508,486.894152897586,523.153335552303,4860.6312670174,825.436622760348,491.388934493404,1474.32001423454
"rnd-1_family-587#LINE/CR1",227.233979158945,240.600594350752,170.488390024013,210.056952503333,513.22742390552,570.34071521565,240.555784132858,782.243730880341
"rnd-1_family-588#Unknown",0,21.9238348136028,0,4.7345492615903,38.315247239457,0,0,0
"rnd-1_family-589#Unknown",385.225093210834,378.072397998821,358.142720966262,269.319495969787,196.600426066322,499.207281394395,357.510143234269,822.518777640252
"rnd-1_family-58#LINE/CR1",22.0563810026058,127.530917014914,39.1657532099452,98.6461900218979,74.2543430781133,38.7851986997896,95.6437865201609,23.364071603462
"rnd-1_family-590#Unknown",190.316370522881,112.993978861655,79.1151492123452,159.309188978473,58.5862829759024,190.417203266863,177.651709102747,71.0976228178837
"rnd-1_family-591#Unknown",244.879894550083,479.328250379936,432.663444777154,1344.20196683298,426.877884372765,314.373245605797,1278.57205194929,448.43778121026
"rnd-1_family-592#Unknown",160.261143138843,172.984485374776,171.318311424215,244.877582736922,102.28742867639,171.561153755732,260.998903873283,113.149582724531
"rnd-1_family-593#Unknown",207.745593746242,108.43932862741,230.52355699969,98.2280879182447,149.411879933368,120.900140998419,101.395907946979,69.7804744325575
"rnd-1_family-594#Unknown",78.9058224654865,76.7951196342287,59.0261695328727,214.161912706711,60.0149062598736,118.863227051507,133.868784316354,41.738861832148
"rnd-1_family-595#Unknown",216.138230269825,183.166860198755,211.313097243471,200.019130250147,153.151747393009,202.255877672872,246.772193814352,85.7219597737099
"rnd-1_family-596#LINE/CR1",1035.58942536192,1635.26698553016,857.901041782659,721.463817777869,2320.69698631973,1135.31873081043,716.078976206463,706.648637530319
"rnd-1_family-597#LTR/Gypsy",164.422699619819,340.080522250488,112.646796130851,97.0914071077374,882.038229288357,74.0477768896805,101.708430472043,87.6552011510182
"rnd-1_family-598#Unknown",866.926307956205,1033.7351714061,545.618685598599,399.783910807733,1254.09654998386,295.50435654656,542.378195615934,570.722177688115
"rnd-1_family-599#LINE/CR1",16.0517718878583,0,10.0734137679019,0,0,0,0,63.3192879182578
"rnd-1_family-59#Unknown",195.97846342336,135.136719479181,123.124362066538,227.707571960864,203.403878902268,54.3472910354712,217.569339202851,52.8212019044619
"rnd-1_family-5#LTR/Pao",275.211193760347,149.474188159096,269.112778224677,153.674902053498,197.473524433754,172.658237499958,154.964101072014,225.165176664338
"rnd-1_family-600#DNA/CMC-EnSpm",352.017670864668,247.486223098704,352.765651238461,787.050901341009,225.255980430406,231.728313395776,770.79753038881,119.755965325669
"rnd-1_family-601#Unknown",1550.74407064884,675.08144164982,1544.75313059811,1063.20082808696,307.833710271416,621.52092587418,782.6659368201,672.300375888368
"rnd-1_family-602#LTR/Gypsy",3.88172880706431,56.3786495548825,12.0500106929966,21.9267451332098,60.1171982523906,16.8878827210719,20.0412824186125,24.4609213790518
"rnd-1_family-603#Unknown",31.0321247191637,40.2257440668476,24.6135393664089,30.8308366226243,67.1019162900761,40.1186139632181,38.0358561178914,24.7221699435797
"rnd-1_family-604#Unknown",852.598952411955,723.069342369139,714.75152861871,712.820476178873,1552.21305450937,1073.49246452746,648.769193387948,1578.31979680246
"rnd-1_family-605#LINE/CR1",4.68859328325379,9.78163445813497,20.4196478056975,5.31588228817868,16.498997583068,4.37010292369681,6.20085392867591,10.9488602333643
"rnd-1_family-606#Unknown",140.751380271421,1299.18451002246,509.9296165795,1415.27182255708,434.256266871401,103.575798479737,1357.24650171024,210.689368527487
"rnd-1_family-607#Unknown",917.757260403063,1145.35323087066,957.917380946145,1122.80064253,820.030601467617,1323.59178706885,1173.76398589874,859.109777289274
"rnd-1_family-608#LINE/CR1",23.5393124515849,11.5902112040539,30.3473981126887,27.6538430960987,19.761365750427,41.6856002220905,16.2355769279013,34.5297130768398
"rnd-1_family-609#Unknown",1.11623346614722,65.9036518562001,3.55658876847585,67.317184333711,35.1682229793936,33.6281873477238,66.408449100215,14.6773160045431
"rnd-1_family-60#LINE/CR1",12.7425144811525,72.4412940404945,18.8053066354686,113.016681034131,65.4852670801476,34.9393765224766,116.510315207867,23.9462755790443
"rnd-1_family-610#Unknown",758.711856062647,319.324739580291,652.554072083619,576.754814909156,702.332926023906,1068.0113694069,604.043904556318,1079.54969479517
"rnd-1_family-611#DNA/CMC-EnSpm",335.703747333227,95.2857081324347,264.031795029955,184.481420447654,117.071256549235,114.628038784883,179.481603768381,47.8146159559274
"rnd-1_family-612#Unknown",161.343725425494,297.607787970412,104.065715650001,333.01029196547,281.126378104893,409.161133803218,358.08263756225,392.659784049235
"rnd-1_family-613#LINE/CR1",6.36364670527791,79.3719655356736,8.13585763463142,201.839704629086,58.4216451024132,81.03609741874,178.426854157487,49.0738397824656
"rnd-1_family-614#LINE/Penelope",544.303845840511,30.1062487522394,633.722553071081,79.5198938031541,7.91965780905682,41.9725289684363,60.4669700952531,70.2161792532443
"rnd-1_family-615#Unknown",137.445027894358,716.832827233571,224.227261027044,602.846525226547,212.407397973045,850.365231351326,440.883367180225,860.367558769108
"rnd-1_family-616#LTR/Gypsy",227.994992896486,863.608927643138,349.860345197786,1123.26248131203,616.4606536773,509.047509660127,1117.82980380399,583.436177878239
"rnd-1_family-617#LINE/CR1",75.6964041968062,89.2787966962558,82.3287569435295,105.952942017283,93.6261722967378,76.013575335689,99.2664333240891,91.8040021908854
"rnd-1_family-618#Unknown",1163.34637562653,868.417864409037,1250.6383057715,428.161564216835,1265.08405831175,625.247571125435,395.067382750682,689.924402240344
"rnd-1_family-619#Unknown",25.4930074872253,83.7451347319167,17.3318428511735,29.9114222615891,44.486956721553,26.481966187455,30.073079632003,17.6717826658658
"rnd-1_family-61#Unknown",3006.71098975558,1863.21376351256,3366.94171882656,4067.75878716579,307.134279713496,2645.99170311224,4088.98304091978,1734.96246461088
"rnd-1_family-620#Unknown",346.953318365602,365.057264657621,518.641733788084,597.889816821772,481.554933045731,150.495834445729,618.642632931991,58.5259984486834
"rnd-1_family-621#Unknown",71.2165592379997,73.7627583893826,94.8861702811461,112.692871809128,193.213479027546,118.896283612691,122.338536941445,87.7560243667653
"rnd-1_family-622#Unknown",192.226275745989,399.465672965007,317.833314785695,305.053113463801,809.955178306063,754.757992705076,396.651785667868,1900.98104961687
"rnd-1_family-623#Unknown",106.644981628213,208.588260542851,177.995869435167,129.338281113437,456.989846654556,137.029031870966,99.5959348658552,74.4150354218493
"rnd-1_family-624#LINE/Rex-Babar",113.081146756671,183.478186761549,145.483407620236,279.869127757371,129.176350569321,238.229113730683,258.768929772411,249.383500427441
"rnd-1_family-625#DNA/CMC-EnSpm",374.51262402845,443.668786609953,409.791393496322,526.954806362771,366.720214664185,416.309936578498,511.430775108946,329.785220545663
"rnd-1_family-626#Unknown",0,15.9776083459979,0,0,32.8367603363665,0,10.8474779488225,0
"rnd-1_family-627#Unknown",229.874244211582,136.623464367349,197.4115668221,49.9956057417919,326.48517171028,27.2984578273241,49.7379485017079,41.7714416675386
"rnd-1_family-628#Unknown",572.644372705637,667.458368816503,563.015644009056,582.065024428363,363.143519595335,1634.22471002212,469.799916756097,1644.13679666111
"rnd-1_family-629#LINE/CR1",15.0197077961681,34.8115798260738,40.6578242840987,41.4102506803921,16.0471799107752,39.806325430014,34.9225364267406,29.0867540204092
"rnd-1_family-62#LINE/RTE-BovB",1110.78142342659,1259.87959547039,1415.08804084425,1784.70701299807,1163.04345719926,1629.1089192742,1685.55925742922,1351.22197397427
"rnd-1_family-630#LTR/Gypsy",39.4550416860577,103.531467468273,55.8073166561732,135.502368528202,88.2876494028111,123.551077009549,141.638369755755,96.4863840279401
"rnd-1_family-631#Unknown",0,18.3268381382614,12.5800253849554,2.6078565148034,0,0,2.53857042348666,8.43903376905578
"rnd-1_family-632#Unknown",472.693582081972,400.574334091768,542.573895798928,319.308035216607,322.452051920193,197.581682681024,321.444190101622,320.341745074971
"rnd-1_family-633#Unknown",0,3.97114143089996,0,2.25107377441702,8.50887324788662,0,4.40926329433434,0
"rnd-1_family-634#Unknown",25.9996534498159,259.054231357217,61.3380970102335,112.377541709949,106.709430886458,92.4780446062835,91.7100880654874,97.3906776083453
"rnd-1_family-635#Unknown",0,4.10809073677553,2.05400150693981,3.70507407888507,10.8043580195324,8.38590146409401,4.96271005210074,9.46464680213371
"rnd-1_family-636#Unknown",1.41372387845616,14.6343353917273,3.45835312796641,6.98481128352516,12.9606002850542,6.8326555887535e-06,8.68541688001732,5.84443117789129
"rnd-1_family-637#Unknown",1764.84222509201,1400.65797925534,1410.94125157014,886.289334311442,2465.18572109402,741.61664789905,876.371336636421,882.114557058972
"rnd-1_family-638#DNA/TcMar-Tc1",627.569584313826,213.069502378135,496.408011996223,279.975625378394,259.008438766662,201.944810001932,215.802347845079,295.673363478382
"rnd-1_family-639#LINE/RTE-BovB",31.0914671117595,112.624719974598,26.4240042561082,109.105820071067,92.6545247499733,123.605868994593,98.6345114366492,117.225578243084
"rnd-1_family-63#Unknown",1658.12240817699,1249.92420371052,1798.96218087374,1791.68105667163,1786.87035967671,1276.47777974956,1712.5390040306,1430.60591124383
"rnd-1_family-640#DNA/TcMar-Tc1",538.247670411206,380.494010561007,533.571299226238,267.218322737667,455.590203132741,604.256564675197,285.186491477897,1370.34357797666
"rnd-1_family-641#LINE/Penelope",48.2933890230016,155.408776637265,61.3148806766142,86.2163652304249,138.297165359058,157.903238979635,85.7600877753327,160.283616915184
"rnd-1_family-642#Unknown",89.9302191381165,69.8021849589539,86.7029976501131,57.9083804954814,61.2505575147768,52.0631094204779,50.0942021060608,74.4235348701656
"rnd-1_family-643#Unknown",63.2242920028539,310.760494988369,79.7390483148306,108.421750543088,236.744750481094,30.783272350356,100.941626239446,47.7863879647109
"rnd-1_family-644#Unknown",119.586882843458,230.586754441615,73.0698552151786,363.422499488175,268.846104695035,271.161476880702,339.618484319363,180.385278749727
"rnd-1_family-645#Unknown",15.3485926180638,2.73065096052926,3.82263628156002,0,0,0,5.48085618842456,5.0643517195818
"rnd-1_family-646#Unknown",841.405580345279,503.517703313636,701.989801944521,631.062479835969,430.253726668722,599.65620062327,584.71471935041,343.731803323572
"rnd-1_family-647#LINE/CR1",1539.49068969841,432.348080791599,1967.54992917919,260.355384964658,183.199586408374,630.898964547198,173.570155419643,543.584566628031
"rnd-1_family-648#Unknown",761.879773224502,291.359955634939,895.214049061216,445.694720874693,310.65482476817,513.113217394847,455.758678774591,274.66513839047
"rnd-1_family-649#DNA/TcMar-Tc1",431.430267671962,390.765970835677,363.782495160898,358.768276624065,321.332167330991,505.876420453267,403.740845796648,493.696027614038
"rnd-1_family-64#LINE/RTE-BovB",2290.71656256213,1351.51854577997,2736.11243543733,2011.11032258019,1295.97311474204,2098.99174585704,2002.79603262154,1879.13788673922
"rnd-1_family-650#Unknown",20779.7195875642,2347.29337798692,24624.2712084767,5765.05343532297,2123.32517624757,7846.40206048673,5898.30266535705,6991.43675731035
"rnd-1_family-651#Unknown",455.010421164088,140.838091679281,315.199632270344,89.8050213520612,191.472000397836,141.965974607308,105.858166291073,245.581753045633
"rnd-1_family-652#LTR/Gypsy",115.59108867556,106.989071825483,117.994592628407,85.9451280070914,150.687787801559,70.3908147873379,92.4004693729046,79.6253472260027
"rnd-1_family-653#LTR/Gypsy",0.922209939398599,16.4489399916787,8.40910700663701,20.9476710638047,26.8706109312629,26.8824416649993,22.373248725956,15.5266265706672
"rnd-1_family-654#LTR/Gypsy",65.5180624894182,233.035726952291,70.4435025442376,81.6295313862533,622.959220183674,106.560104251758,76.5202644864475,163.678543873247
"rnd-1_family-655#Unknown",112.362403215008,436.275676938795,144.835214641652,216.68779714035,413.678079290039,346.437032187847,179.779181176985,98.520309333586
"rnd-1_family-656#Unknown",10588.7298865018,617.563642124821,8344.63373649131,650.815015822599,1507.46835541555,438.381013190199,720.951707480787,869.726943898375
"rnd-1_family-657#Unknown",11.4843532661992,101.004136678718,75.0939867428725,63.5924611250427,347.729306350984,237.942120245593,82.8692465015697,26.8417328469265
"rnd-1_family-658#Unknown",167.959953313222,80.7971808807179,154.822118736324,120.768952672747,323.957963981941,111.34245293471,107.574613635109,114.827582209494
"rnd-1_family-659#LINE/CR1-Zenon",10.6051164069245,116.399473473658,31.997105497986,95.2113253418501,16.4914575006344,101.321841447799,91.8935456819483,100.110012070847
"rnd-1_family-65#Unknown",44.2783008507522,124.736688308196,45.8087198462901,146.433968853087,145.541233784509,65.3433868414327,148.385246398398,31.8973143991511
"rnd-1_family-660#Unknown",550.978222231726,863.179621942652,403.847717859871,747.85761510053,224.076204937927,645.478558118194,1041.03770653321,1039.31391088661
"rnd-1_family-661#LTR/Gypsy",139.109061437246,183.927112539967,66.3227261048633,217.747677592594,87.3779671405877,204.221160570434,289.412973094409,133.898405662367
"rnd-1_family-662#Unknown",25.1617686193594,145.293088733501,52.2095084458757,41.59497063144,318.560830452871,0,17.9484016245228,25.6986867777628
"rnd-1_family-663#Unknown",47.9133166997746,91.6180706582465,44.8181492115873,63.5662874066409,65.6815104420126,49.4532200088634,74.5745915298794,48.8937937084185
"rnd-1_family-664#Unknown",708.307458785312,293.995761747706,615.266891741802,408.593253860659,170.348843889673,230.640129148927,421.09020285405,263.953183272268
"rnd-1_family-665#LINE/Rex-Babar",185.461777604751,107.940844442655,199.763829449563,137.189696794555,131.900229297446,174.235786825481,134.97997825178,170.538642600936
"rnd-1_family-666#LINE/CR1",450.363643364296,73.0013066371946,371.410185853049,82.2795925273851,39.3466503237798,61.1954840825044,56.1506230976857,17.0544617510735
"rnd-1_family-667#LINE/I-Jockey",3351.48370405343,1658.15548700395,3080.84225222661,790.69916779363,506.970902018771,1336.70930222367,652.637763593177,2763.55617819296
"rnd-1_family-668#DNA/CMC-EnSpm",555.31944025993,413.624502486941,728.042235003785,591.432737667249,331.780596630552,456.515757204497,559.050756608858,354.790106334731
"rnd-1_family-669#LINE/RTE-BovB",388.941507506796,1612.92464379549,286.83884808307,1229.86889829757,984.897725675766,2077.36412049176,1084.75703527326,1915.59628015905
"rnd-1_family-66#LINE/RTE-BovB",216.565871709923,232.397825800249,318.938756581601,357.504398923397,140.513631742083,249.056176404268,365.018763592479,248.109355982663
"rnd-1_family-670#Unknown",219.948196537045,594.642540192787,374.976614289109,475.001022884808,658.108100598132,449.843270698471,491.132700958359,507.337483355101
"rnd-1_family-671#Unknown",544.220415569493,341.609574905075,341.885868376312,284.030566584041,523.6372905264,372.931605138904,256.713706670201,640.395277834158
"rnd-1_family-672#Unknown",375.981608758708,812.022265790235,229.105466983987,331.09305538506,1243.82725442551,490.194984060337,272.885822390646,559.274547161388
"rnd-1_family-673#Unknown",137.661538227645,923.920423241786,159.822707462043,187.971037232746,1785.67840058739,111.311546285619,156.325806615465,109.144566010969
"rnd-1_family-674#DNA/TcMar-Tc1",1273.96085224512,736.423017637666,1423.07375861013,936.109507712381,674.595080517754,756.366196547175,871.517037644402,755.275727761225
"rnd-1_family-675#LTR/Gypsy",50.7443040519465,217.759669457274,85.599594220838,145.319315544239,131.361429961912,239.7078550547,123.012746098232,142.122701878449
"rnd-1_family-676#Unknown",879.763588773919,334.17411695078,761.658211596424,311.92022649098,455.913843717676,330.876560562938,322.823290669418,248.357099721771
"rnd-1_family-677#Unknown",0,0,5.15821063227441,71.2878188816802,0,0,88.4919464096528,0
"rnd-1_family-678#LINE/CR1",35.9183299851582,114.748959300003,24.8392046258106,92.0456263994402,123.298924595591,23.2383615785842,58.2662270125622,67.3692598505791
"rnd-1_family-679#Unknown",201.051213511237,26.1567688579236,115.569319872353,69.9382474536969,70.5177256007236,37.3614006323319,74.4664456661993,25.9279439919063
"rnd-1_family-67#Unknown",1375.09199700784,867.215918948889,1241.65166976436,1616.41969129363,991.586890551511,460.069213845787,1593.1604784551,667.741837581536
"rnd-1_family-680#Unknown",238.301705180224,137.335252321961,197.00818568879,122.409983252603,62.7536737649388,204.405285874106,145.172085913824,156.77464391298
"rnd-1_family-681#Unknown",2596.39589356772,1954.2232213725,2986.11909893861,920.431896920963,873.347991452099,1441.34289143571,754.525011954443,1912.7425800575
"rnd-1_family-682#Unknown",491.250454460421,310.401672723335,382.885279710573,476.7241138267,389.884347847496,253.088328656668,441.30091044762,250.366858900002
"rnd-1_family-683#Unknown",58.0431608754737,127.804417399527,16.1831724153144,62.5391236008561,184.630526619462,168.171386534294,96.9020955037448,118.456139883306
"rnd-1_family-684#Unknown",1343.14307849786,544.850215543131,727.549767518403,474.045206954959,1146.87129738757,969.618851873607,464.828983888095,1507.63088677697
"rnd-1_family-685#LTR/Gypsy",29.5883919030016,84.5294503724394,57.7281643726233,92.0810403820576,78.3822061807113,114.069325993136,92.7013102192576,97.1384014637935
"rnd-1_family-686#DNA/TcMar-Tc1",519.282398512993,508.375714138103,401.87464826709,268.952383051607,1080.98396469649,407.368708680059,318.834771830863,534.371623292063
"rnd-1_family-687#Unknown",141.927321831677,302.438819670738,156.285153774559,260.645437005361,102.506698946059,271.243893796853,322.015091800246,160.366927665724
"rnd-1_family-688#LINE/L2",33.9653902110639,6.70351039609522,37.9909069838342,18.00965952218,41.4255341832715,41.7921388050146,26.0011649695872,19.6411836315853
"rnd-1_family-689#Unknown",134.762780517824,268.768051411008,101.374295512664,148.3084136055,318.455479494627,339.385161033714,131.376134493321,262.564719091808
"rnd-1_family-68#DNA/CMC-EnSpm",487.643914195169,507.11281200311,270.846087066935,304.397989931983,776.797355300146,458.640538932467,310.486168879695,544.937408000581
"rnd-1_family-690#Unknown",135.448880668578,279.604650570195,182.775562359817,205.153936546321,173.444641235932,107.969815064039,128.727975896355,188.221038605018
"rnd-1_family-691#Unknown",130.972393025124,84.3240989352834,134.989606182661,77.1393438478668,151.6113778765,47.3554068624454,82.8252811155083,44.4910110842581
